timestamp,datetime,wagon_id,train_id,event,track_id,status,rejection_reason,rejection_description
1424.0,2025-12-01T23:44:00+00:00,W0032,,ON_RETROFITTED_TRACK,retrofitted1,WAITING,,
1439.0,2025-12-01T23:59:00+00:00,W0033,,MOVING,retrofit2,MOVING,,
1439.0,2025-12-01T23:59:00+00:00,W0034,,MOVING,retrofit2,MOVING,,
1444.0,2025-12-02T00:04:00+00:00,W0033,,AT_WORKSHOP,WS_03,ARRIVED,,
1444.0,2025-12-02T00:04:00+00:00,W0034,,AT_WORKSHOP,WS_03,ARRIVED,,
1450.0,2025-12-02T00:10:00+00:00,W0033,,RETROFIT_STARTED,WS_03,PROCESSING,,
1450.0,2025-12-02T00:10:00+00:00,W0034,,RETROFIT_STARTED,WS_03,PROCESSING,,
1452.5,2025-12-02T00:12:30+00:00,W0044,,ON_RETROFIT_TRACK,retrofit1,WAITING,,
1452.5,2025-12-02T00:12:30+00:00,W0045,,ON_RETROFIT_TRACK,retrofit1,WAITING,,
1452.5,2025-12-02T00:12:30+00:00,W0046,,ON_RETROFIT_TRACK,retrofit1,WAITING,,
1452.5,2025-12-02T00:12:30+00:00,W0047,,ON_RETROFIT_TRACK,retrofit1,WAITING,,
1452.5,2025-12-02T00:12:30+00:00,W0048,,ON_RETROFIT_TRACK,retrofit1,WAITING,,
1452.5,2025-12-02T00:12:30+00:00,W0049,,ON_RETROFIT_TRACK,retrofit1,WAITING,,
1454.5,2025-12-02T00:14:30+00:00,W0063,,RETROFIT_COMPLETED,WS_02,COMPLETED,,
1454.5,2025-12-02T00:14:30+00:00,W0064,,RETROFIT_COMPLETED,WS_02,COMPLETED,,
1459.5,2025-12-02T00:19:30+00:00,W0079,,RAKE_COUPLING_STARTED,collection2,COUPLING,,
1459.5,2025-12-02T00:19:30+00:00,W0081,,RAKE_COUPLING_STARTED,collection2,COUPLING,,
1459.5,2025-12-02T00:19:30+00:00,W0082,,RAKE_COUPLING_STARTED,collection2,COUPLING,,
1459.5,2025-12-02T00:19:30+00:00,W0083,,RAKE_COUPLING_STARTED,collection2,COUPLING,,
1459.5,2025-12-02T00:19:30+00:00,W0084,,RAKE_COUPLING_STARTED,collection2,COUPLING,,
1463.5,2025-12-02T00:23:30+00:00,W0063,,RAKE_COUPLING_STARTED,WS_02,COUPLING,,
1463.5,2025-12-02T00:23:30+00:00,W0064,,RAKE_COUPLING_STARTED,WS_02,COUPLING,,
1465.0,2025-12-02T00:25:00+00:00,W0065,,MOVING,retrofit1,MOVING,,
1465.0,2025-12-02T00:25:00+00:00,W0038,,MOVING,retrofit1,MOVING,,
1465.5,2025-12-02T00:25:30+00:00,W0063,,RAKE_COUPLING_COMPLETED,WS_02,WAITING,,
1465.5,2025-12-02T00:25:30+00:00,W0064,,RAKE_COUPLING_COMPLETED,WS_02,WAITING,,
1465.5,2025-12-02T00:25:30+00:00,W0063,,MOVING,WS_02,MOVING,,
1465.5,2025-12-02T00:25:30+00:00,W0064,,MOVING,WS_02,MOVING,,
1470.0,2025-12-02T00:30:00+00:00,W0065,,AT_WORKSHOP,WS_01,ARRIVED,,
1470.0,2025-12-02T00:30:00+00:00,W0038,,AT_WORKSHOP,WS_01,ARRIVED,,
1470.5,2025-12-02T00:30:30+00:00,W0079,,MOVING,collection2,MOVING,,
1470.5,2025-12-02T00:30:30+00:00,W0081,,MOVING,collection2,MOVING,,
1470.5,2025-12-02T00:30:30+00:00,W0082,,MOVING,collection2,MOVING,,
1470.5,2025-12-02T00:30:30+00:00,W0083,,MOVING,collection2,MOVING,,
1470.5,2025-12-02T00:30:30+00:00,W0084,,MOVING,collection2,MOVING,,
1470.5,2025-12-02T00:30:30+00:00,W0063,,ON_RETROFITTED_TRACK,retrofitted1,WAITING,,
1470.5,2025-12-02T00:30:30+00:00,W0064,,ON_RETROFITTED_TRACK,retrofitted1,WAITING,,
1476.0,2025-12-02T00:36:00+00:00,W0065,,RETROFIT_STARTED,WS_01,PROCESSING,,
1476.0,2025-12-02T00:36:00+00:00,W0038,,RETROFIT_STARTED,WS_01,PROCESSING,,
1491.0,2025-12-02T00:51:00+00:00,W0035,,MOVING,retrofit2,MOVING,,
1491.0,2025-12-02T00:51:00+00:00,W0036,,MOVING,retrofit2,MOVING,,
1496.0,2025-12-02T00:56:00+00:00,W0035,,AT_WORKSHOP,WS_02,ARRIVED,,
1496.0,2025-12-02T00:56:00+00:00,W0036,,AT_WORKSHOP,WS_02,ARRIVED,,
1502.0,2025-12-02T01:02:00+00:00,W0035,,RETROFIT_STARTED,WS_02,PROCESSING,,
1502.0,2025-12-02T01:02:00+00:00,W0036,,RETROFIT_STARTED,WS_02,PROCESSING,,
1510.0,2025-12-02T01:10:00+00:00,W0033,,RETROFIT_COMPLETED,WS_03,COMPLETED,,
1510.0,2025-12-02T01:10:00+00:00,W0034,,RETROFIT_COMPLETED,WS_03,COMPLETED,,
1512.0,2025-12-02T01:12:00+00:00,W0096,T5,REJECTED,REJECTED,REJECTED_LOADED,Loaded,Wagon is loaded
1512.0,2025-12-02T01:12:00+00:00,W0098,T5,REJECTED,REJECTED,REJECTED_LOADED,Loaded,Wagon is loaded
1512.0,2025-12-02T01:12:00+00:00,W0097,T5,ARRIVED,collection1,ARRIVED,,
1512.0,2025-12-02T01:12:00+00:00,W0099,T5,ARRIVED,collection1,ARRIVED,,
1512.0,2025-12-02T01:12:00+00:00,W0100,T5,ARRIVED,collection1,ARRIVED,,
1512.0,2025-12-02T01:12:00+00:00,W0101,T5,ARRIVED,collection1,ARRIVED,,
1512.0,2025-12-02T01:12:00+00:00,W0102,T5,ARRIVED,collection1,ARRIVED,,
1512.0,2025-12-02T01:12:00+00:00,W0103,T5,ARRIVED,collection1,ARRIVED,,
1512.0,2025-12-02T01:12:00+00:00,W0104,T5,ARRIVED,collection1,ARRIVED,,
1515.5,2025-12-02T01:15:30+00:00,W0033,,RAKE_COUPLING_STARTED,WS_03,COUPLING,,
1515.5,2025-12-02T01:15:30+00:00,W0034,,RAKE_COUPLING_STARTED,WS_03,COUPLING,,
1517.5,2025-12-02T01:17:30+00:00,W0033,,RAKE_COUPLING_COMPLETED,WS_03,WAITING,,
1517.5,2025-12-02T01:17:30+00:00,W0034,,RAKE_COUPLING_COMPLETED,WS_03,WAITING,,
1517.5,2025-12-02T01:17:30+00:00,W0033,,MOVING,WS_03,MOVING,,
1517.5,2025-12-02T01:17:30+00:00,W0034,,MOVING,WS_03,MOVING,,
1522.5,2025-12-02T01:22:30+00:00,W0033,,ON_RETROFITTED_TRACK,retrofitted1,WAITING,,
1522.5,2025-12-02T01:22:30+00:00,W0034,,ON_RETROFITTED_TRACK,retrofitted1,WAITING,,
1530.5,2025-12-02T01:30:30+00:00,W0079,,ON_RETROFIT_TRACK,retrofit2,WAITING,,
1530.5,2025-12-02T01:30:30+00:00,W0081,,ON_RETROFIT_TRACK,retrofit2,WAITING,,
1530.5,2025-12-02T01:30:30+00:00,W0082,,ON_RETROFIT_TRACK,retrofit2,WAITING,,
1530.5,2025-12-02T01:30:30+00:00,W0083,,ON_RETROFIT_TRACK,retrofit2,WAITING,,
1530.5,2025-12-02T01:30:30+00:00,W0084,,ON_RETROFIT_TRACK,retrofit2,WAITING,,
1536.0,2025-12-02T01:36:00+00:00,W0065,,RETROFIT_COMPLETED,WS_01,COMPLETED,,
1536.0,2025-12-02T01:36:00+00:00,W0038,,RETROFIT_COMPLETED,WS_01,COMPLETED,,
1537.5,2025-12-02T01:37:30+00:00,W0039,,MOVING,retrofit1,MOVING,,
1537.5,2025-12-02T01:37:30+00:00,W0040,,MOVING,retrofit1,MOVING,,
1542.5,2025-12-02T01:42:30+00:00,W0039,,AT_WORKSHOP,WS_03,ARRIVED,,
1542.5,2025-12-02T01:42:30+00:00,W0040,,AT_WORKSHOP,WS_03,ARRIVED,,
1548.5,2025-12-02T01:48:30+00:00,W0039,,RETROFIT_STARTED,WS_03,PROCESSING,,
1548.5,2025-12-02T01:48:30+00:00,W0040,,RETROFIT_STARTED,WS_03,PROCESSING,,
1550.5,2025-12-02T01:50:30+00:00,W0050,,RAKE_COUPLING_STARTED,collection1,COUPLING,,
1550.5,2025-12-02T01:50:30+00:00,W0051,,RAKE_COUPLING_STARTED,collection1,COUPLING,,
1550.5,2025-12-02T01:50:30+00:00,W0052,,RAKE_COUPLING_STARTED,collection1,COUPLING,,
1550.5,2025-12-02T01:50:30+00:00,W0053,,RAKE_COUPLING_STARTED,collection1,COUPLING,,
1553.0,2025-12-02T01:53:00+00:00,W0058,,PARKED,parking15,PARKED,,
1553.0,2025-12-02T01:53:00+00:00,W0059,,PARKED,parking15,PARKED,,
1553.0,2025-12-02T01:53:00+00:00,W0029,,PARKED,parking15,PARKED,,
1553.0,2025-12-02T01:53:00+00:00,W0030,,PARKED,parking15,PARKED,,
1553.0,2025-12-02T01:53:00+00:00,W0060,,PARKED,parking15,PARKED,,
1553.0,2025-12-02T01:53:00+00:00,W0061,,PARKED,parking15,PARKED,,
1553.0,2025-12-02T01:53:00+00:00,W0031,,PARKED,parking15,PARKED,,
1553.0,2025-12-02T01:53:00+00:00,W0032,,PARKED,parking15,PARKED,,
1558.5,2025-12-02T01:58:30+00:00,W0065,,RAKE_COUPLING_STARTED,WS_01,COUPLING,,
1558.5,2025-12-02T01:58:30+00:00,W0038,,RAKE_COUPLING_STARTED,WS_01,COUPLING,,
1559.5,2025-12-02T01:59:30+00:00,W0050,,MOVING,collection1,MOVING,,
1559.5,2025-12-02T01:59:30+00:00,W0051,,MOVING,collection1,MOVING,,
1559.5,2025-12-02T01:59:30+00:00,W0052,,MOVING,collection1,MOVING,,
1559.5,2025-12-02T01:59:30+00:00,W0053,,MOVING,collection1,MOVING,,
1560.5,2025-12-02T02:00:30+00:00,W0065,,RAKE_COUPLING_COMPLETED,WS_01,WAITING,,
1560.5,2025-12-02T02:00:30+00:00,W0038,,RAKE_COUPLING_COMPLETED,WS_01,WAITING,,
1560.5,2025-12-02T02:00:30+00:00,W0065,,MOVING,WS_01,MOVING,,
1560.5,2025-12-02T02:00:30+00:00,W0038,,MOVING,WS_01,MOVING,,
1562.0,2025-12-02T02:02:00+00:00,W0035,,RETROFIT_COMPLETED,WS_02,COMPLETED,,
1562.0,2025-12-02T02:02:00+00:00,W0036,,RETROFIT_COMPLETED,WS_02,COMPLETED,,
1565.5,2025-12-02T02:05:30+00:00,W0065,,ON_RETROFITTED_TRACK,retrofitted1,WAITING,,
1565.5,2025-12-02T02:05:30+00:00,W0038,,ON_RETROFITTED_TRACK,retrofitted1,WAITING,,
1567.5,2025-12-02T02:07:30+00:00,W0035,,RAKE_COUPLING_STARTED,WS_02,COUPLING,,
1567.5,2025-12-02T02:07:30+00:00,W0036,,RAKE_COUPLING_STARTED,WS_02,COUPLING,,
1569.5,2025-12-02T02:09:30+00:00,W0035,,RAKE_COUPLING_COMPLETED,WS_02,WAITING,,
1569.5,2025-12-02T02:09:30+00:00,W0036,,RAKE_COUPLING_COMPLETED,WS_02,WAITING,,
1569.5,2025-12-02T02:09:30+00:00,W0035,,MOVING,WS_02,MOVING,,
1569.5,2025-12-02T02:09:30+00:00,W0036,,MOVING,WS_02,MOVING,,
1574.5,2025-12-02T02:14:30+00:00,W0035,,ON_RETROFITTED_TRACK,retrofitted1,WAITING,,
1574.5,2025-12-02T02:14:30+00:00,W0036,,ON_RETROFITTED_TRACK,retrofitted1,WAITING,,
1589.5,2025-12-02T02:29:30+00:00,W0037,,MOVING,retrofit2,MOVING,,
1589.5,2025-12-02T02:29:30+00:00,W0072,,MOVING,retrofit2,MOVING,,
1594.5,2025-12-02T02:34:30+00:00,W0037,,AT_WORKSHOP,WS_01,ARRIVED,,
1594.5,2025-12-02T02:34:30+00:00,W0072,,AT_WORKSHOP,WS_01,ARRIVED,,
1600.5,2025-12-02T02:40:30+00:00,W0037,,RETROFIT_STARTED,WS_01,PROCESSING,,
1600.5,2025-12-02T02:40:30+00:00,W0072,,RETROFIT_STARTED,WS_01,PROCESSING,,
1608.5,2025-12-02T02:48:30+00:00,W0039,,RETROFIT_COMPLETED,WS_03,COMPLETED,,
1608.5,2025-12-02T02:48:30+00:00,W0040,,RETROFIT_COMPLETED,WS_03,COMPLETED,,
1615.5,2025-12-02T02:55:30+00:00,W0041,,MOVING,retrofit1,MOVING,,
1615.5,2025-12-02T02:55:30+00:00,W0042,,MOVING,retrofit1,MOVING,,
1618.0,2025-12-02T02:58:00+00:00,W0039,,RAKE_COUPLING_STARTED,WS_03,COUPLING,,
1618.0,2025-12-02T02:58:00+00:00,W0040,,RAKE_COUPLING_STARTED,WS_03,COUPLING,,
1619.5,2025-12-02T02:59:30+00:00,W0050,,ON_RETROFIT_TRACK,retrofit1,WAITING,,
1619.5,2025-12-02T02:59:30+00:00,W0051,,ON_RETROFIT_TRACK,retrofit1,WAITING,,
1619.5,2025-12-02T02:59:30+00:00,W0052,,ON_RETROFIT_TRACK,retrofit1,WAITING,,
1619.5,2025-12-02T02:59:30+00:00,W0053,,ON_RETROFIT_TRACK,retrofit1,WAITING,,
1620.0,2025-12-02T03:00:00+00:00,W0039,,RAKE_COUPLING_COMPLETED,WS_03,WAITING,,
1620.0,2025-12-02T03:00:00+00:00,W0040,,RAKE_COUPLING_COMPLETED,WS_03,WAITING,,
1620.0,2025-12-02T03:00:00+00:00,W0039,,MOVING,WS_03,MOVING,,
1620.0,2025-12-02T03:00:00+00:00,W0040,,MOVING,WS_03,MOVING,,
1620.5,2025-12-02T03:00:30+00:00,W0041,,AT_WORKSHOP,WS_02,ARRIVED,,
1620.5,2025-12-02T03:00:30+00:00,W0042,,AT_WORKSHOP,WS_02,ARRIVED,,
1625.0,2025-12-02T03:05:00+00:00,W0039,,ON_RETROFITTED_TRACK,retrofitted1,WAITING,,
1625.0,2025-12-02T03:05:00+00:00,W0040,,ON_RETROFITTED_TRACK,retrofitted1,WAITING,,
1626.5,2025-12-02T03:06:30+00:00,W0041,,RETROFIT_STARTED,WS_02,PROCESSING,,
1626.5,2025-12-02T03:06:30+00:00,W0042,,RETROFIT_STARTED,WS_02,PROCESSING,,
1630.5,2025-12-02T03:10:30+00:00,W0085,,RAKE_COUPLING_STARTED,collection2,COUPLING,,
1630.5,2025-12-02T03:10:30+00:00,W0086,,RAKE_COUPLING_STARTED,collection2,COUPLING,,
1630.5,2025-12-02T03:10:30+00:00,W0087,,RAKE_COUPLING_STARTED,collection2,COUPLING,,
1630.5,2025-12-02T03:10:30+00:00,W0088,,RAKE_COUPLING_STARTED,collection2,COUPLING,,
1639.5,2025-12-02T03:19:30+00:00,W0085,,MOVING,collection2,MOVING,,
1639.5,2025-12-02T03:19:30+00:00,W0086,,MOVING,collection2,MOVING,,
1639.5,2025-12-02T03:19:30+00:00,W0087,,MOVING,collection2,MOVING,,
1639.5,2025-12-02T03:19:30+00:00,W0088,,MOVING,collection2,MOVING,,
1641.5,2025-12-02T03:21:30+00:00,W0073,,MOVING,retrofit2,MOVING,,
1641.5,2025-12-02T03:21:30+00:00,W0074,,MOVING,retrofit2,MOVING,,
1646.5,2025-12-02T03:26:30+00:00,W0073,,AT_WORKSHOP,WS_03,ARRIVED,,
1646.5,2025-12-02T03:26:30+00:00,W0074,,AT_WORKSHOP,WS_03,ARRIVED,,
1652.5,2025-12-02T03:32:30+00:00,W0073,,RETROFIT_STARTED,WS_03,PROCESSING,,
1652.5,2025-12-02T03:32:30+00:00,W0074,,RETROFIT_STARTED,WS_03,PROCESSING,,
1660.5,2025-12-02T03:40:30+00:00,W0037,,RETROFIT_COMPLETED,WS_01,COMPLETED,,
1660.5,2025-12-02T03:40:30+00:00,W0072,,RETROFIT_COMPLETED,WS_01,COMPLETED,,
1666.0,2025-12-02T03:46:00+00:00,W0037,,RAKE_COUPLING_STARTED,WS_01,COUPLING,,
1666.0,2025-12-02T03:46:00+00:00,W0072,,RAKE_COUPLING_STARTED,WS_01,COUPLING,,
1668.0,2025-12-02T03:48:00+00:00,W0037,,RAKE_COUPLING_COMPLETED,WS_01,WAITING,,
1668.0,2025-12-02T03:48:00+00:00,W0072,,RAKE_COUPLING_COMPLETED,WS_01,WAITING,,
1668.0,2025-12-02T03:48:00+00:00,W0037,,MOVING,WS_01,MOVING,,
1668.0,2025-12-02T03:48:00+00:00,W0072,,MOVING,WS_01,MOVING,,
1673.0,2025-12-02T03:53:00+00:00,W0037,,ON_RETROFITTED_TRACK,retrofitted1,WAITING,,
1673.0,2025-12-02T03:53:00+00:00,W0072,,ON_RETROFITTED_TRACK,retrofitted1,WAITING,,
1686.5,2025-12-02T04:06:30+00:00,W0041,,RETROFIT_COMPLETED,WS_02,COMPLETED,,
1686.5,2025-12-02T04:06:30+00:00,W0042,,RETROFIT_COMPLETED,WS_02,COMPLETED,,
1688.0,2025-12-02T04:08:00+00:00,W0043,,MOVING,retrofit1,MOVING,,
1688.0,2025-12-02T04:08:00+00:00,W0044,,MOVING,retrofit1,MOVING,,
1693.0,2025-12-02T04:13:00+00:00,W0043,,AT_WORKSHOP,WS_01,ARRIVED,,
1693.0,2025-12-02T04:13:00+00:00,W0044,,AT_WORKSHOP,WS_01,ARRIVED,,
1699.0,2025-12-02T04:19:00+00:00,W0043,,RETROFIT_STARTED,WS_01,PROCESSING,,
1699.0,2025-12-02T04:19:00+00:00,W0044,,RETROFIT_STARTED,WS_01,PROCESSING,,
1699.5,2025-12-02T04:19:30+00:00,W0085,,ON_RETROFIT_TRACK,retrofit2,WAITING,,
1699.5,2025-12-02T04:19:30+00:00,W0086,,ON_RETROFIT_TRACK,retrofit2,WAITING,,
1699.5,2025-12-02T04:19:30+00:00,W0087,,ON_RETROFIT_TRACK,retrofit2,WAITING,,
1699.5,2025-12-02T04:19:30+00:00,W0088,,ON_RETROFIT_TRACK,retrofit2,WAITING,,
1705.5,2025-12-02T04:25:30+00:00,W0054,,RAKE_COUPLING_STARTED,collection1,COUPLING,,
1705.5,2025-12-02T04:25:30+00:00,W0055,,RAKE_COUPLING_STARTED,collection1,COUPLING,,
1705.5,2025-12-02T04:25:30+00:00,W0066,,RAKE_COUPLING_STARTED,collection1,COUPLING,,
1705.5,2025-12-02T04:25:30+00:00,W0067,,RAKE_COUPLING_STARTED,collection1,COUPLING,,
1707.5,2025-12-02T04:27:30+00:00,W0063,,PARKED,parking10,PARKED,,
1707.5,2025-12-02T04:27:30+00:00,W0064,,PARKED,parking10,PARKED,,
1707.5,2025-12-02T04:27:30+00:00,W0033,,PARKED,parking10,PARKED,,
1707.5,2025-12-02T04:27:30+00:00,W0034,,PARKED,parking10,PARKED,,
1707.5,2025-12-02T04:27:30+00:00,W0065,,PARKED,parking10,PARKED,,
1707.5,2025-12-02T04:27:30+00:00,W0038,,PARKED,parking10,PARKED,,
1707.5,2025-12-02T04:27:30+00:00,W0035,,PARKED,parking10,PARKED,,
1707.5,2025-12-02T04:27:30+00:00,W0036,,PARKED,parking10,PARKED,,
1709.0,2025-12-02T04:29:00+00:00,W0041,,RAKE_COUPLING_STARTED,WS_02,COUPLING,,
1709.0,2025-12-02T04:29:00+00:00,W0042,,RAKE_COUPLING_STARTED,WS_02,COUPLING,,
1711.0,2025-12-02T04:31:00+00:00,W0041,,RAKE_COUPLING_COMPLETED,WS_02,WAITING,,
1711.0,2025-12-02T04:31:00+00:00,W0042,,RAKE_COUPLING_COMPLETED,WS_02,WAITING,,
1711.0,2025-12-02T04:31:00+00:00,W0041,,MOVING,WS_02,MOVING,,
1711.0,2025-12-02T04:31:00+00:00,W0042,,MOVING,WS_02,MOVING,,
1712.5,2025-12-02T04:32:30+00:00,W0073,,RETROFIT_COMPLETED,WS_03,COMPLETED,,
1712.5,2025-12-02T04:32:30+00:00,W0074,,RETROFIT_COMPLETED,WS_03,COMPLETED,,
1714.5,2025-12-02T04:34:30+00:00,W0054,,MOVING,collection1,MOVING,,
1714.5,2025-12-02T04:34:30+00:00,W0055,,MOVING,collection1,MOVING,,
1714.5,2025-12-02T04:34:30+00:00,W0066,,MOVING,collection1,MOVING,,
1714.5,2025-12-02T04:34:30+00:00,W0067,,MOVING,collection1,MOVING,,
1716.0,2025-12-02T04:36:00+00:00,W0041,,ON_RETROFITTED_TRACK,retrofitted1,WAITING,,
1716.0,2025-12-02T04:36:00+00:00,W0042,,ON_RETROFITTED_TRACK,retrofitted1,WAITING,,
1726.0,2025-12-02T04:46:00+00:00,W0073,,RAKE_COUPLING_STARTED,WS_03,COUPLING,,
1726.0,2025-12-02T04:46:00+00:00,W0074,,RAKE_COUPLING_STARTED,WS_03,COUPLING,,
1728.0,2025-12-02T04:48:00+00:00,W0073,,RAKE_COUPLING_COMPLETED,WS_03,WAITING,,
1728.0,2025-12-02T04:48:00+00:00,W0074,,RAKE_COUPLING_COMPLETED,WS_03,WAITING,,
1728.0,2025-12-02T04:48:00+00:00,W0073,,MOVING,WS_03,MOVING,,
1728.0,2025-12-02T04:48:00+00:00,W0074,,MOVING,WS_03,MOVING,,
1733.0,2025-12-02T04:53:00+00:00,W0073,,ON_RETROFITTED_TRACK,retrofitted1,WAITING,,
1733.0,2025-12-02T04:53:00+00:00,W0074,,ON_RETROFITTED_TRACK,retrofitted1,WAITING,,
1735.5,2025-12-02T04:55:30+00:00,W0075,,MOVING,retrofit2,MOVING,,
1735.5,2025-12-02T04:55:30+00:00,W0077,,MOVING,retrofit2,MOVING,,
1740.5,2025-12-02T05:00:30+00:00,W0075,,AT_WORKSHOP,WS_02,ARRIVED,,
1740.5,2025-12-02T05:00:30+00:00,W0077,,AT_WORKSHOP,WS_02,ARRIVED,,
1746.5,2025-12-02T05:06:30+00:00,W0075,,RETROFIT_STARTED,WS_02,PROCESSING,,
1746.5,2025-12-02T05:06:30+00:00,W0077,,RETROFIT_STARTED,WS_02,PROCESSING,,
1759.0,2025-12-02T05:19:00+00:00,W0043,,RETROFIT_COMPLETED,WS_01,COMPLETED,,
1759.0,2025-12-02T05:19:00+00:00,W0044,,RETROFIT_COMPLETED,WS_01,COMPLETED,,
1761.5,2025-12-02T05:21:30+00:00,W0045,,MOVING,retrofit1,MOVING,,
1761.5,2025-12-02T05:21:30+00:00,W0046,,MOVING,retrofit1,MOVING,,
1766.5,2025-12-02T05:26:30+00:00,W0045,,AT_WORKSHOP,WS_03,ARRIVED,,
1766.5,2025-12-02T05:26:30+00:00,W0046,,AT_WORKSHOP,WS_03,ARRIVED,,
1772.5,2025-12-02T05:32:30+00:00,W0043,,RAKE_COUPLING_STARTED,WS_01,COUPLING,,
1772.5,2025-12-02T05:32:30+00:00,W0044,,RAKE_COUPLING_STARTED,WS_01,COUPLING,,
1772.5,2025-12-02T05:32:30+00:00,W0045,,RETROFIT_STARTED,WS_03,PROCESSING,,
1772.5,2025-12-02T05:32:30+00:00,W0046,,RETROFIT_STARTED,WS_03,PROCESSING,,
1774.5,2025-12-02T05:34:30+00:00,W0054,,ON_RETROFIT_TRACK,retrofit1,WAITING,,
1774.5,2025-12-02T05:34:30+00:00,W0055,,ON_RETROFIT_TRACK,retrofit1,WAITING,,
1774.5,2025-12-02T05:34:30+00:00,W0066,,ON_RETROFIT_TRACK,retrofit1,WAITING,,
1774.5,2025-12-02T05:34:30+00:00,W0067,,ON_RETROFIT_TRACK,retrofit1,WAITING,,
1774.5,2025-12-02T05:34:30+00:00,W0043,,RAKE_COUPLING_COMPLETED,WS_01,WAITING,,
1774.5,2025-12-02T05:34:30+00:00,W0044,,RAKE_COUPLING_COMPLETED,WS_01,WAITING,,
1774.5,2025-12-02T05:34:30+00:00,W0043,,MOVING,WS_01,MOVING,,
1774.5,2025-12-02T05:34:30+00:00,W0044,,MOVING,WS_01,MOVING,,
1779.5,2025-12-02T05:39:30+00:00,W0043,,ON_RETROFITTED_TRACK,retrofitted1,WAITING,,
1779.5,2025-12-02T05:39:30+00:00,W0044,,ON_RETROFITTED_TRACK,retrofitted1,WAITING,,
1794.5,2025-12-02T05:54:30+00:00,W0078,,MOVING,retrofit2,MOVING,,
1794.5,2025-12-02T05:54:30+00:00,W0079,,MOVING,retrofit2,MOVING,,
1798.0,2025-12-02T05:58:00+00:00,W0089,,RAKE_COUPLING_STARTED,collection2,COUPLING,,
1798.0,2025-12-02T05:58:00+00:00,W0090,,RAKE_COUPLING_STARTED,collection2,COUPLING,,
1798.0,2025-12-02T05:58:00+00:00,W0091,,RAKE_COUPLING_STARTED,collection2,COUPLING,,
1798.0,2025-12-02T05:58:00+00:00,W0092,,RAKE_COUPLING_STARTED,collection2,COUPLING,,
1798.0,2025-12-02T05:58:00+00:00,W0094,,RAKE_COUPLING_STARTED,collection2,COUPLING,,
1798.0,2025-12-02T05:58:00+00:00,W0095,,RAKE_COUPLING_STARTED,collection2,COUPLING,,
1799.5,2025-12-02T05:59:30+00:00,W0078,,AT_WORKSHOP,WS_01,ARRIVED,,
1799.5,2025-12-02T05:59:30+00:00,W0079,,AT_WORKSHOP,WS_01,ARRIVED,,
1800.0,2025-12-02T06:00:00+00:00,W0113,T6,REJECTED,REJECTED,REJECTED_LOADED,Loaded,Wagon is loaded
1800.0,2025-12-02T06:00:00+00:00,W0119,T6,REJECTED,REJECTED,REJECTED_NO_RETROFIT_NEEDED,No Retrofit Needed,Wagon doesn't need retrofit
1800.0,2025-12-02T06:00:00+00:00,W0039,,PARKED,parking9,PARKED,,
1800.0,2025-12-02T06:00:00+00:00,W0040,,PARKED,parking9,PARKED,,
1800.0,2025-12-02T06:00:00+00:00,W0037,,PARKED,parking9,PARKED,,
1800.0,2025-12-02T06:00:00+00:00,W0072,,PARKED,parking9,PARKED,,
1800.0,2025-12-02T06:00:00+00:00,W0041,,PARKED,parking9,PARKED,,
1800.0,2025-12-02T06:00:00+00:00,W0042,,PARKED,parking9,PARKED,,
1800.0,2025-12-02T06:00:00+00:00,W0073,,PARKED,parking9,PARKED,,
1800.0,2025-12-02T06:00:00+00:00,W0074,,PARKED,parking9,PARKED,,
1800.0,2025-12-02T06:00:00+00:00,W0105,T6,ARRIVED,collection1,ARRIVED,,
1800.0,2025-12-02T06:00:00+00:00,W0106,T6,ARRIVED,collection1,ARRIVED,,
1800.0,2025-12-02T06:00:00+00:00,W0107,T6,ARRIVED,collection1,ARRIVED,,
1800.0,2025-12-02T06:00:00+00:00,W0108,T6,ARRIVED,collection1,ARRIVED,,
1800.0,2025-12-02T06:00:00+00:00,W0109,T6,ARRIVED,collection1,ARRIVED,,
1800.0,2025-12-02T06:00:00+00:00,W0110,T6,ARRIVED,collection1,ARRIVED,,
1800.0,2025-12-02T06:00:00+00:00,W0111,T6,ARRIVED,collection1,ARRIVED,,
1800.0,2025-12-02T06:00:00+00:00,W0112,T6,ARRIVED,collection1,ARRIVED,,
1800.0,2025-12-02T06:00:00+00:00,W0114,T6,ARRIVED,collection2,ARRIVED,,
1800.0,2025-12-02T06:00:00+00:00,W0115,T6,ARRIVED,collection2,ARRIVED,,
1800.0,2025-12-02T06:00:00+00:00,W0116,T6,ARRIVED,collection2,ARRIVED,,
1800.0,2025-12-02T06:00:00+00:00,W0117,T6,ARRIVED,collection2,ARRIVED,,
1800.0,2025-12-02T06:00:00+00:00,W0118,T6,ARRIVED,collection2,ARRIVED,,
1800.0,2025-12-02T06:00:00+00:00,W0120,T6,ARRIVED,collection2,ARRIVED,,
1800.0,2025-12-02T06:00:00+00:00,W0121,T6,ARRIVED,collection2,ARRIVED,,
1800.0,2025-12-02T06:00:00+00:00,W0122,T6,ARRIVED,collection2,ARRIVED,,
1800.0,2025-12-02T06:00:00+00:00,W0123,T6,ARRIVED,collection2,ARRIVED,,
1800.0,2025-12-02T06:00:00+00:00,W0124,T6,ARRIVED,collection2,ARRIVED,,
1800.0,2025-12-02T06:00:00+00:00,W0125,T6,ARRIVED,collection2,ARRIVED,,
