timestamp,datetime,locomotive_id,event,from_location,to_location,purpose
4546.0,2025-12-04T03:46:00+00:00,LOCO_02,MOVING,track_19,retrofitted1,
4554.0,2025-12-04T03:54:00+00:00,LOCO_02,MOVING,retrofitted1,parking14,
4558.5,2025-12-04T03:58:30+00:00,LOCO_03,MOVING,track_19,WS_03,
4565.5,2025-12-04T04:05:30+00:00,LOCO_03,MOVING,WS_03,retrofitted1,
4570.5,2025-12-04T04:10:30+00:00,LOCO_03,MOVING,retrofitted1,track_19,
4577.5,2025-12-04T04:17:30+00:00,LOCO_01,MOVING,track_19,retrofit1,
4585.5,2025-12-04T04:25:30+00:00,LOCO_01,MOVING,retrofit1,WS_03,
4596.5,2025-12-04T04:36:30+00:00,LOCO_01,MOVING,WS_03,track_19,
4601.5,2025-12-04T04:41:30+00:00,LOCO_04,MOVING,track_19,WS_01,
4602.0,2025-12-04T04:42:00+00:00,LOCO_03,MOVING,track_19,WS_02,
4608.5,2025-12-04T04:48:30+00:00,LOCO_04,MOVING,WS_01,retrofitted1,
4609.0,2025-12-04T04:49:00+00:00,LOCO_03,MOVING,WS_02,retrofitted1,
4613.5,2025-12-04T04:53:30+00:00,LOCO_04,MOVING,retrofitted1,track_19,
4614.0,2025-12-04T04:54:00+00:00,LOCO_03,MOVING,retrofitted1,track_19,
4617.5,2025-12-04T04:57:30+00:00,LOCO_02,MOVING,parking14,track_19,
4620.5,2025-12-04T05:00:30+00:00,LOCO_01,MOVING,track_19,retrofit2,
4621.0,2025-12-04T05:01:00+00:00,LOCO_04,MOVING,track_19,retrofit1,
4628.5,2025-12-04T05:08:30+00:00,LOCO_01,MOVING,retrofit2,WS_01,
4629.0,2025-12-04T05:09:00+00:00,LOCO_04,MOVING,retrofit1,WS_02,
4639.5,2025-12-04T05:19:30+00:00,LOCO_01,MOVING,WS_01,track_19,
4640.0,2025-12-04T05:20:00+00:00,LOCO_04,MOVING,WS_02,track_19,
4657.0,2025-12-04T05:37:00+00:00,LOCO_03,MOVING,track_19,WS_03,
4664.0,2025-12-04T05:44:00+00:00,LOCO_03,MOVING,WS_03,retrofitted1,
4669.0,2025-12-04T05:49:00+00:00,LOCO_03,MOVING,retrofitted1,track_19,
4676.0,2025-12-04T05:56:00+00:00,LOCO_01,MOVING,track_19,retrofit2,
4677.5,2025-12-04T05:57:30+00:00,LOCO_04,ALLOCATED,,,batch_transport
4677.5,2025-12-04T05:57:30+00:00,LOCO_04,MOVING,track_19,retrofitted1,
4684.0,2025-12-04T06:04:00+00:00,LOCO_01,MOVING,retrofit2,WS_03,
4685.0,2025-12-04T06:05:00+00:00,LOCO_04,MOVING,retrofitted1,parking5,
4692.5,2025-12-04T06:12:30+00:00,LOCO_04,MOVING,parking5,track_19,
4695.0,2025-12-04T06:15:00+00:00,LOCO_01,MOVING,WS_03,track_19,
4697.5,2025-12-04T06:17:30+00:00,LOCO_03,ALLOCATED,,,batch_transport
4697.5,2025-12-04T06:17:30+00:00,LOCO_03,MOVING,track_19,retrofitted1,
4700.0,2025-12-04T06:20:00+00:00,LOCO_02,MOVING,track_19,WS_01,
4700.5,2025-12-04T06:20:30+00:00,LOCO_04,MOVING,track_19,WS_02,
4705.0,2025-12-04T06:25:00+00:00,LOCO_03,MOVING,retrofitted1,parking16,
4707.0,2025-12-04T06:27:00+00:00,LOCO_02,MOVING,WS_01,retrofitted1,
4707.5,2025-12-04T06:27:30+00:00,LOCO_04,MOVING,WS_02,retrofitted1,
4712.0,2025-12-04T06:32:00+00:00,LOCO_02,MOVING,retrofitted1,track_19,
4712.5,2025-12-04T06:32:30+00:00,LOCO_04,MOVING,retrofitted1,track_19,
4719.0,2025-12-04T06:39:00+00:00,LOCO_01,MOVING,track_19,retrofit1,
4727.0,2025-12-04T06:47:00+00:00,LOCO_01,MOVING,retrofit1,WS_01,
4738.0,2025-12-04T06:58:00+00:00,LOCO_01,MOVING,WS_01,track_19,
4755.5,2025-12-04T07:15:30+00:00,LOCO_02,MOVING,track_19,WS_03,
4762.5,2025-12-04T07:22:30+00:00,LOCO_02,MOVING,WS_03,retrofitted1,
4767.5,2025-12-04T07:27:30+00:00,LOCO_02,MOVING,retrofitted1,track_19,
4767.5,2025-12-04T07:27:30+00:00,LOCO_03,MOVING,parking16,track_19,
4798.5,2025-12-04T07:58:30+00:00,LOCO_04,MOVING,track_19,WS_01,
4805.5,2025-12-04T08:05:30+00:00,LOCO_04,MOVING,WS_01,retrofitted1,
4810.5,2025-12-04T08:10:30+00:00,LOCO_04,MOVING,retrofitted1,track_19,
4827.5,2025-12-04T08:27:30+00:00,LOCO_01,ALLOCATED,,,batch_transport
4827.5,2025-12-04T08:27:30+00:00,LOCO_01,MOVING,track_19,retrofitted1,
4835.0,2025-12-04T08:35:00+00:00,LOCO_01,MOVING,retrofitted1,parking10,
4897.5,2025-12-04T09:37:30+00:00,LOCO_01,MOVING,parking10,track_19,
4957.5,2025-12-04T10:37:30+00:00,LOCO_02,ALLOCATED,,,batch_transport
4957.5,2025-12-04T10:37:30+00:00,LOCO_02,MOVING,track_19,retrofitted1,
4965.0,2025-12-04T10:45:00+00:00,LOCO_02,MOVING,retrofitted1,parking13,
5027.5,2025-12-04T11:47:30+00:00,LOCO_02,MOVING,parking13,track_19,
5087.5,2025-12-04T12:47:30+00:00,LOCO_04,ALLOCATED,,,batch_transport
5087.5,2025-12-04T12:47:30+00:00,LOCO_04,MOVING,track_19,retrofitted1,
5094.5,2025-12-04T12:54:30+00:00,LOCO_04,MOVING,retrofitted1,parking11,
5156.0,2025-12-04T13:56:00+00:00,LOCO_04,MOVING,parking11,track_19,
5216.0,2025-12-04T14:56:00+00:00,LOCO_03,ALLOCATED,,,batch_transport
5216.0,2025-12-04T14:56:00+00:00,LOCO_03,MOVING,track_19,retrofitted1,
5223.5,2025-12-04T15:03:30+00:00,LOCO_03,MOVING,retrofitted1,parking12,
5286.0,2025-12-04T16:06:00+00:00,LOCO_03,MOVING,parking12,track_19,
5346.0,2025-12-04T17:06:00+00:00,LOCO_01,ALLOCATED,,,batch_transport
5346.0,2025-12-04T17:06:00+00:00,LOCO_01,MOVING,track_19,retrofitted1,
5353.0,2025-12-04T17:13:00+00:00,LOCO_01,MOVING,retrofitted1,parking7,
5359.5,2025-12-04T17:19:30+00:00,LOCO_01,MOVING,parking7,track_19,
5364.5,2025-12-04T17:24:30+00:00,LOCO_02,ALLOCATED,,,batch_transport
5364.5,2025-12-04T17:24:30+00:00,LOCO_02,MOVING,track_19,retrofitted1,
5371.0,2025-12-04T17:31:00+00:00,LOCO_02,MOVING,retrofitted1,parking6,
5376.5,2025-12-04T17:36:30+00:00,LOCO_02,MOVING,parking6,track_19,
