timestamp,datetime,event_type,resource_type,resource_id,details
648.0,2025-12-01T10:48:00+00:00,WagonARRIVEDEvent,wagon,W0035,"{""location"": ""collection1"", ""status"": ""ARRIVED"", ""train_id"": ""T2"", ""rejection_reason"": """", ""rejection_description"": """"}"
648.0,2025-12-01T10:48:00+00:00,WagonARRIVEDEvent,wagon,W0036,"{""location"": ""collection1"", ""status"": ""ARRIVED"", ""train_id"": ""T2"", ""rejection_reason"": """", ""rejection_description"": """"}"
648.0,2025-12-01T10:48:00+00:00,WagonARRIVEDEvent,wagon,W0037,"{""location"": ""collection1"", ""status"": ""ARRIVED"", ""train_id"": ""T2"", ""rejection_reason"": """", ""rejection_description"": """"}"
648.0,2025-12-01T10:48:00+00:00,WagonARRIVEDEvent,wagon,W0038,"{""location"": ""collection1"", ""status"": ""ARRIVED"", ""train_id"": ""T2"", ""rejection_reason"": """", ""rejection_description"": """"}"
648.0,2025-12-01T10:48:00+00:00,LocomotiveMOVINGEvent,locomotive,LOCO_02,"{""from_location"": ""track_19"", ""to_location"": ""collection1"", ""purpose"": """"}"
661.0,2025-12-01T11:01:00+00:00,WagonPARKEDEvent,wagon,W0001,"{""location"": ""parking10"", ""status"": ""PARKED"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
661.0,2025-12-01T11:01:00+00:00,WagonPARKEDEvent,wagon,W0002,"{""location"": ""parking10"", ""status"": ""PARKED"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
661.0,2025-12-01T11:01:00+00:00,WagonPARKEDEvent,wagon,W0003,"{""location"": ""parking10"", ""status"": ""PARKED"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
661.0,2025-12-01T11:01:00+00:00,WagonPARKEDEvent,wagon,W0004,"{""location"": ""parking10"", ""status"": ""PARKED"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
661.0,2025-12-01T11:01:00+00:00,WagonPARKEDEvent,wagon,W0005,"{""location"": ""parking10"", ""status"": ""PARKED"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
661.0,2025-12-01T11:01:00+00:00,WagonPARKEDEvent,wagon,W0006,"{""location"": ""parking10"", ""status"": ""PARKED"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
661.0,2025-12-01T11:01:00+00:00,LocomotiveMOVINGEvent,locomotive,LOCO_01,"{""from_location"": ""parking10"", ""to_location"": ""track_19"", ""purpose"": """"}"
661.0,2025-12-01T11:01:00+00:00,BatchArrivedAtDestination,batch,BATCH_parking10_6_2500866325680,"{""destination"": ""parking10"", ""wagon_count"": 6, ""locomotive_id"": """"}"
708.0,2025-12-01T11:48:00+00:00,WagonRAKE_COUPLING_STARTEDEvent,wagon,W0007,"{""location"": ""collection1"", ""status"": ""COUPLING"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
708.0,2025-12-01T11:48:00+00:00,WagonRAKE_COUPLING_STARTEDEvent,wagon,W0008,"{""location"": ""collection1"", ""status"": ""COUPLING"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
708.0,2025-12-01T11:48:00+00:00,WagonRAKE_COUPLING_STARTEDEvent,wagon,W0009,"{""location"": ""collection1"", ""status"": ""COUPLING"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
708.0,2025-12-01T11:48:00+00:00,WagonRAKE_COUPLING_STARTEDEvent,wagon,W0010,"{""location"": ""collection1"", ""status"": ""COUPLING"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
708.0,2025-12-01T11:48:00+00:00,WagonRAKE_COUPLING_STARTEDEvent,wagon,W0011,"{""location"": ""collection1"", ""status"": ""COUPLING"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
708.0,2025-12-01T11:48:00+00:00,WagonRAKE_COUPLING_STARTEDEvent,wagon,W0012,"{""location"": ""collection1"", ""status"": ""COUPLING"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
708.0,2025-12-01T11:48:00+00:00,WagonRAKE_COUPLING_STARTEDEvent,wagon,W0013,"{""location"": ""collection1"", ""status"": ""COUPLING"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
708.0,2025-12-01T11:48:00+00:00,WagonRAKE_COUPLING_STARTEDEvent,wagon,W0014,"{""location"": ""collection1"", ""status"": ""COUPLING"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
708.0,2025-12-01T11:48:00+00:00,WagonRAKE_COUPLING_STARTEDEvent,wagon,W0015,"{""location"": ""collection1"", ""status"": ""COUPLING"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
708.0,2025-12-01T11:48:00+00:00,WagonRAKE_COUPLING_STARTEDEvent,wagon,W0016,"{""location"": ""collection1"", ""status"": ""COUPLING"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
708.0,2025-12-01T11:48:00+00:00,WagonRAKE_COUPLING_STARTEDEvent,wagon,W0017,"{""location"": ""collection1"", ""status"": ""COUPLING"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
708.0,2025-12-01T11:48:00+00:00,WagonRAKE_COUPLING_STARTEDEvent,wagon,W0018,"{""location"": ""collection1"", ""status"": ""COUPLING"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
708.0,2025-12-01T11:48:00+00:00,WagonRAKE_COUPLING_STARTEDEvent,wagon,W0019,"{""location"": ""collection1"", ""status"": ""COUPLING"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
708.0,2025-12-01T11:48:00+00:00,WagonRAKE_COUPLING_STARTEDEvent,wagon,W0020,"{""location"": ""collection1"", ""status"": ""COUPLING"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
708.0,2025-12-01T11:48:00+00:00,WagonRAKE_COUPLING_STARTEDEvent,wagon,W0021,"{""location"": ""collection1"", ""status"": ""COUPLING"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
708.0,2025-12-01T11:48:00+00:00,WagonRAKE_COUPLING_STARTEDEvent,wagon,W0022,"{""location"": ""collection1"", ""status"": ""COUPLING"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
708.0,2025-12-01T11:48:00+00:00,LocomotiveALLOCATEDEvent,locomotive,LOCO_02,"{""from_location"": """", ""to_location"": """", ""purpose"": ""batch_transport""}"
708.0,2025-12-01T11:48:00+00:00,BatchFormed,batch,BATCH_retrofit_16_2500866410704,"{""destination"": ""retrofit"", ""wagon_count"": 16, ""locomotive_id"": """", ""wagon_ids"": ""W0007,W0008,W0009,W0010,W0011,W0012,W0013,W0014,W0015,W0016,W0017,W0018,W0019,W0020,W0021,W0022""}"
741.0,2025-12-01T12:21:00+00:00,WagonMOVINGEvent,wagon,W0007,"{""location"": ""collection1"", ""status"": ""MOVING"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
741.0,2025-12-01T12:21:00+00:00,WagonMOVINGEvent,wagon,W0008,"{""location"": ""collection1"", ""status"": ""MOVING"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
741.0,2025-12-01T12:21:00+00:00,WagonMOVINGEvent,wagon,W0009,"{""location"": ""collection1"", ""status"": ""MOVING"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
741.0,2025-12-01T12:21:00+00:00,WagonMOVINGEvent,wagon,W0010,"{""location"": ""collection1"", ""status"": ""MOVING"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
741.0,2025-12-01T12:21:00+00:00,WagonMOVINGEvent,wagon,W0011,"{""location"": ""collection1"", ""status"": ""MOVING"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
741.0,2025-12-01T12:21:00+00:00,WagonMOVINGEvent,wagon,W0012,"{""location"": ""collection1"", ""status"": ""MOVING"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
741.0,2025-12-01T12:21:00+00:00,WagonMOVINGEvent,wagon,W0013,"{""location"": ""collection1"", ""status"": ""MOVING"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
741.0,2025-12-01T12:21:00+00:00,WagonMOVINGEvent,wagon,W0014,"{""location"": ""collection1"", ""status"": ""MOVING"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
741.0,2025-12-01T12:21:00+00:00,WagonMOVINGEvent,wagon,W0015,"{""location"": ""collection1"", ""status"": ""MOVING"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
741.0,2025-12-01T12:21:00+00:00,WagonMOVINGEvent,wagon,W0016,"{""location"": ""collection1"", ""status"": ""MOVING"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
741.0,2025-12-01T12:21:00+00:00,WagonMOVINGEvent,wagon,W0017,"{""location"": ""collection1"", ""status"": ""MOVING"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
741.0,2025-12-01T12:21:00+00:00,WagonMOVINGEvent,wagon,W0018,"{""location"": ""collection1"", ""status"": ""MOVING"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
741.0,2025-12-01T12:21:00+00:00,WagonMOVINGEvent,wagon,W0019,"{""location"": ""collection1"", ""status"": ""MOVING"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
741.0,2025-12-01T12:21:00+00:00,WagonMOVINGEvent,wagon,W0020,"{""location"": ""collection1"", ""status"": ""MOVING"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
741.0,2025-12-01T12:21:00+00:00,WagonMOVINGEvent,wagon,W0021,"{""location"": ""collection1"", ""status"": ""MOVING"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
741.0,2025-12-01T12:21:00+00:00,WagonMOVINGEvent,wagon,W0022,"{""location"": ""collection1"", ""status"": ""MOVING"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
741.0,2025-12-01T12:21:00+00:00,LocomotiveMOVINGEvent,locomotive,LOCO_02,"{""from_location"": ""collection1"", ""to_location"": ""retrofit1"", ""purpose"": """"}"
741.0,2025-12-01T12:21:00+00:00,BatchTransportStarted,batch,BATCH_retrofit_16_2500866410704,"{""destination"": ""retrofit"", ""wagon_count"": 16, ""locomotive_id"": ""LOCO_02""}"
801.0,2025-12-01T13:21:00+00:00,WagonON_RETROFIT_TRACKEvent,wagon,W0007,"{""location"": ""retrofit1"", ""status"": ""WAITING"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
801.0,2025-12-01T13:21:00+00:00,WagonON_RETROFIT_TRACKEvent,wagon,W0008,"{""location"": ""retrofit1"", ""status"": ""WAITING"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
801.0,2025-12-01T13:21:00+00:00,WagonON_RETROFIT_TRACKEvent,wagon,W0009,"{""location"": ""retrofit1"", ""status"": ""WAITING"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
801.0,2025-12-01T13:21:00+00:00,WagonON_RETROFIT_TRACKEvent,wagon,W0010,"{""location"": ""retrofit1"", ""status"": ""WAITING"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
801.0,2025-12-01T13:21:00+00:00,WagonON_RETROFIT_TRACKEvent,wagon,W0011,"{""location"": ""retrofit1"", ""status"": ""WAITING"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
801.0,2025-12-01T13:21:00+00:00,WagonON_RETROFIT_TRACKEvent,wagon,W0012,"{""location"": ""retrofit1"", ""status"": ""WAITING"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
801.0,2025-12-01T13:21:00+00:00,WagonON_RETROFIT_TRACKEvent,wagon,W0013,"{""location"": ""retrofit1"", ""status"": ""WAITING"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
801.0,2025-12-01T13:21:00+00:00,WagonON_RETROFIT_TRACKEvent,wagon,W0014,"{""location"": ""retrofit1"", ""status"": ""WAITING"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
801.0,2025-12-01T13:21:00+00:00,WagonON_RETROFIT_TRACKEvent,wagon,W0015,"{""location"": ""retrofit1"", ""status"": ""WAITING"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
801.0,2025-12-01T13:21:00+00:00,WagonON_RETROFIT_TRACKEvent,wagon,W0016,"{""location"": ""retrofit1"", ""status"": ""WAITING"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
801.0,2025-12-01T13:21:00+00:00,WagonON_RETROFIT_TRACKEvent,wagon,W0017,"{""location"": ""retrofit1"", ""status"": ""WAITING"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
801.0,2025-12-01T13:21:00+00:00,WagonON_RETROFIT_TRACKEvent,wagon,W0018,"{""location"": ""retrofit1"", ""status"": ""WAITING"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
801.0,2025-12-01T13:21:00+00:00,WagonON_RETROFIT_TRACKEvent,wagon,W0019,"{""location"": ""retrofit1"", ""status"": ""WAITING"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
801.0,2025-12-01T13:21:00+00:00,WagonON_RETROFIT_TRACKEvent,wagon,W0020,"{""location"": ""retrofit1"", ""status"": ""WAITING"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
801.0,2025-12-01T13:21:00+00:00,WagonON_RETROFIT_TRACKEvent,wagon,W0021,"{""location"": ""retrofit1"", ""status"": ""WAITING"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
801.0,2025-12-01T13:21:00+00:00,WagonON_RETROFIT_TRACKEvent,wagon,W0022,"{""location"": ""retrofit1"", ""status"": ""WAITING"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
801.0,2025-12-01T13:21:00+00:00,BatchArrivedAtDestination,batch,BATCH_retrofit_16_2500866410704,"{""destination"": ""retrofit"", ""wagon_count"": 16, ""locomotive_id"": """"}"
803.0,2025-12-01T13:23:00+00:00,LocomotiveMOVINGEvent,locomotive,LOCO_03,"{""from_location"": ""track_19"", ""to_location"": ""retrofit1"", ""purpose"": """"}"
803.0,2025-12-01T13:23:00+00:00,LocomotiveMOVINGEvent,locomotive,LOCO_04,"{""from_location"": ""track_19"", ""to_location"": ""retrofit1"", ""purpose"": """"}"
803.0,2025-12-01T13:23:00+00:00,LocomotiveMOVINGEvent,locomotive,LOCO_01,"{""from_location"": ""track_19"", ""to_location"": ""retrofit1"", ""purpose"": """"}"
811.0,2025-12-01T13:31:00+00:00,WagonMOVINGEvent,wagon,W0007,"{""location"": ""retrofit1"", ""status"": ""MOVING"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
811.0,2025-12-01T13:31:00+00:00,WagonMOVINGEvent,wagon,W0008,"{""location"": ""retrofit1"", ""status"": ""MOVING"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
811.0,2025-12-01T13:31:00+00:00,WagonMOVINGEvent,wagon,W0009,"{""location"": ""retrofit1"", ""status"": ""MOVING"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
811.0,2025-12-01T13:31:00+00:00,WagonMOVINGEvent,wagon,W0010,"{""location"": ""retrofit1"", ""status"": ""MOVING"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
811.0,2025-12-01T13:31:00+00:00,WagonMOVINGEvent,wagon,W0011,"{""location"": ""retrofit1"", ""status"": ""MOVING"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
811.0,2025-12-01T13:31:00+00:00,WagonMOVINGEvent,wagon,W0012,"{""location"": ""retrofit1"", ""status"": ""MOVING"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
811.0,2025-12-01T13:31:00+00:00,LocomotiveMOVINGEvent,locomotive,LOCO_03,"{""from_location"": ""retrofit1"", ""to_location"": ""WS_01"", ""purpose"": """"}"
811.0,2025-12-01T13:31:00+00:00,LocomotiveMOVINGEvent,locomotive,LOCO_04,"{""from_location"": ""retrofit1"", ""to_location"": ""WS_02"", ""purpose"": """"}"
811.0,2025-12-01T13:31:00+00:00,LocomotiveMOVINGEvent,locomotive,LOCO_01,"{""from_location"": ""retrofit1"", ""to_location"": ""WS_03"", ""purpose"": """"}"
816.0,2025-12-01T13:36:00+00:00,WagonAT_WORKSHOPEvent,wagon,W0007,"{""location"": ""WS_01"", ""status"": ""ARRIVED"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
816.0,2025-12-01T13:36:00+00:00,WagonAT_WORKSHOPEvent,wagon,W0008,"{""location"": ""WS_01"", ""status"": ""ARRIVED"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
816.0,2025-12-01T13:36:00+00:00,WagonAT_WORKSHOPEvent,wagon,W0009,"{""location"": ""WS_02"", ""status"": ""ARRIVED"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
816.0,2025-12-01T13:36:00+00:00,WagonAT_WORKSHOPEvent,wagon,W0010,"{""location"": ""WS_02"", ""status"": ""ARRIVED"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
816.0,2025-12-01T13:36:00+00:00,WagonAT_WORKSHOPEvent,wagon,W0011,"{""location"": ""WS_03"", ""status"": ""ARRIVED"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
816.0,2025-12-01T13:36:00+00:00,WagonAT_WORKSHOPEvent,wagon,W0012,"{""location"": ""WS_03"", ""status"": ""ARRIVED"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
822.0,2025-12-01T13:42:00+00:00,WagonRETROFIT_STARTEDEvent,wagon,W0007,"{""location"": ""WS_01"", ""status"": ""PROCESSING"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
822.0,2025-12-01T13:42:00+00:00,WagonRETROFIT_STARTEDEvent,wagon,W0008,"{""location"": ""WS_01"", ""status"": ""PROCESSING"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
822.0,2025-12-01T13:42:00+00:00,WagonRETROFIT_STARTEDEvent,wagon,W0009,"{""location"": ""WS_02"", ""status"": ""PROCESSING"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
822.0,2025-12-01T13:42:00+00:00,WagonRETROFIT_STARTEDEvent,wagon,W0010,"{""location"": ""WS_02"", ""status"": ""PROCESSING"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
822.0,2025-12-01T13:42:00+00:00,WagonRETROFIT_STARTEDEvent,wagon,W0011,"{""location"": ""WS_03"", ""status"": ""PROCESSING"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
822.0,2025-12-01T13:42:00+00:00,WagonRETROFIT_STARTEDEvent,wagon,W0012,"{""location"": ""WS_03"", ""status"": ""PROCESSING"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
822.0,2025-12-01T13:42:00+00:00,LocomotiveMOVINGEvent,locomotive,LOCO_03,"{""from_location"": ""WS_01"", ""to_location"": ""track_19"", ""purpose"": """"}"
822.0,2025-12-01T13:42:00+00:00,LocomotiveMOVINGEvent,locomotive,LOCO_04,"{""from_location"": ""WS_02"", ""to_location"": ""track_19"", ""purpose"": """"}"
822.0,2025-12-01T13:42:00+00:00,LocomotiveMOVINGEvent,locomotive,LOCO_01,"{""from_location"": ""WS_03"", ""to_location"": ""track_19"", ""purpose"": """"}"
882.0,2025-12-01T14:42:00+00:00,WagonRETROFIT_COMPLETEDEvent,wagon,W0007,"{""location"": ""WS_01"", ""status"": ""COMPLETED"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
882.0,2025-12-01T14:42:00+00:00,WagonRETROFIT_COMPLETEDEvent,wagon,W0008,"{""location"": ""WS_01"", ""status"": ""COMPLETED"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
882.0,2025-12-01T14:42:00+00:00,WagonRETROFIT_COMPLETEDEvent,wagon,W0009,"{""location"": ""WS_02"", ""status"": ""COMPLETED"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
882.0,2025-12-01T14:42:00+00:00,WagonRETROFIT_COMPLETEDEvent,wagon,W0010,"{""location"": ""WS_02"", ""status"": ""COMPLETED"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
